variant,horizon,seed,sample_count,reference_count,sample_id_sha256,reference_sha256,status
A2_without_meteorology,3,42,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A2_without_meteorology,3,2025,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A2_without_meteorology,3,20260623,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A2_without_meteorology,3,20260715,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A2_without_meteorology,3,20260718,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A2_without_meteorology,6,42,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A2_without_meteorology,6,2025,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A2_without_meteorology,6,20260623,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A2_without_meteorology,6,20260715,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A2_without_meteorology,6,20260718,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A3_without_atmospheric_context,1,42,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A3_without_atmospheric_context,1,2025,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A3_without_atmospheric_context,1,20260623,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A3_without_atmospheric_context,1,20260715,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A3_without_atmospheric_context,1,20260718,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A3_without_atmospheric_context,3,42,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A3_without_atmospheric_context,3,2025,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A3_without_atmospheric_context,3,20260623,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A3_without_atmospheric_context,3,20260715,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A3_without_atmospheric_context,3,20260718,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A3_without_atmospheric_context,6,42,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A3_without_atmospheric_context,6,2025,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A3_without_atmospheric_context,6,20260623,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A3_without_atmospheric_context,6,20260715,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A3_without_atmospheric_context,6,20260718,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A4_without_environmental_lag_rolling,1,42,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A4_without_environmental_lag_rolling,1,2025,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A4_without_environmental_lag_rolling,1,20260623,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A4_without_environmental_lag_rolling,1,20260715,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A4_without_environmental_lag_rolling,1,20260718,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A4_without_environmental_lag_rolling,3,42,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A4_without_environmental_lag_rolling,3,2025,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A4_without_environmental_lag_rolling,3,20260623,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A4_without_environmental_lag_rolling,3,20260715,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A4_without_environmental_lag_rolling,3,20260718,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A4_without_environmental_lag_rolling,6,42,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A4_without_environmental_lag_rolling,6,2025,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A4_without_environmental_lag_rolling,6,20260623,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A4_without_environmental_lag_rolling,6,20260715,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A4_without_environmental_lag_rolling,6,20260718,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A5_without_reliability,1,42,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A5_without_reliability,1,2025,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A5_without_reliability,1,20260623,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A5_without_reliability,1,20260715,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A5_without_reliability,1,20260718,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A5_without_reliability,3,42,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A5_without_reliability,3,2025,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A5_without_reliability,3,20260623,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A5_without_reliability,3,20260715,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A5_without_reliability,3,20260718,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A5_without_reliability,6,42,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A5_without_reliability,6,2025,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A5_without_reliability,6,20260623,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A5_without_reliability,6,20260715,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A5_without_reliability,6,20260718,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A6_without_road_context,1,42,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A6_without_road_context,1,2025,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A6_without_road_context,1,20260623,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A6_without_road_context,1,20260715,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A6_without_road_context,1,20260718,13641,13641,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,939f12b7e6fc96602664c3eb6049947274ccbad17789c5b0f9f77202efeb330a,PASS
A6_without_road_context,3,42,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A6_without_road_context,3,2025,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A6_without_road_context,3,20260623,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A6_without_road_context,3,20260715,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A6_without_road_context,3,20260718,13539,13539,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,9a3a9b9dbc9310a8dc816d1ebf97c8e6c002a848ee99c6924ba46b51154c7715,PASS
A6_without_road_context,6,42,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A6_without_road_context,6,2025,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A6_without_road_context,6,20260623,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A6_without_road_context,6,20260715,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
A6_without_road_context,6,20260718,13387,13387,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,259674dfb74cd79141d025a41431c3ee661df8a4d4cdf25f8c168d86f46d8cf5,PASS
